id,name,position,position_group,roster_year,roster_year_label,height,weight,status,transfer_origin,transfer_rating,transfer_stars,transfer_date,transfer_eligibility
5085627,Lavaka Taukeiaho,OL,OL,4,Roster year 4,74,320,transfer_in,Oklahoma State,0.85,3,2026-01-20T04:54:00.000Z,Immediate
5088325,Blake Tabaracci,LB,LB,2,Roster year 2,73,215,returning,,,,,
5089217,Hunter Nowell,S,DB,3,Roster year 3,73,200,returning,,,,,
5113020,John Norwood,LB,LB,4,Roster year 4,75,220,returning,,,,,
5113022,Caleb Womack,CB,DB,4,Roster year 4,70,180,returning,,,,,
5125470,Dylan Lee,LB,LB,3,Roster year 3,73,220,returning,,,,,
5125784,Tyler Jacklich,RB,RB,3,Roster year 3,74,220,transfer_in,West Virginia,0.82,3,2026-01-22T00:15:00.000Z,Immediate
5126576,Ikiansio Tupou,OL,OL,2,Roster year 2,78,280,new_other,,,,,
5127723,Isaiah Buxton,CB,DB,2,Roster year 2,72,170,transfer_in,San Diego State,0.86,3,2026-01-11T00:54:00.000Z,Immediate
5147723,Jackson Barton,S,DB,2,Roster year 2,71,175,transfer_in,Nevada,0.81,3,2026-02-01T22:31:00.000Z,Immediate
5151338,Viliami Teu,RB,RB,3,Roster year 3,70,210,returning,,,,,
