week,gameId,opponent,perspective,metric,actual,expectedLOO,poe,supported
13,401762864,Northern Illinois,offense,successRate,0.6119402985074627,0.4181880224700551,0.19375227603740758,True
13,401762864,Northern Illinois,defense,successRate,0.2727272727272727,0.34721156289852945,0.07448429017125674,True
13,401762864,Northern Illinois,offense,rushSuccessRate,0.6610169491525424,0.4185339123063506,0.24248303684619177,True
13,401762864,Northern Illinois,defense,rushSuccessRate,0.2894736842105263,0.39979509528835466,0.11032141107782834,True
13,401762864,Northern Illinois,offense,passSuccessRate,0.25,0.40517211372803785,-0.15517211372803785,True
13,401762864,Northern Illinois,defense,passSuccessRate,0.23529411764705882,0.3191010601325824,0.08380694248552356,True
13,401762864,Northern Illinois,offense,explosivePlayRate,0.1791044776119403,0.09966860500707299,0.0794358726048673,True
13,401762864,Northern Illinois,defense,explosivePlayRate,0.12727272727272726,0.10045552805789792,-0.026817199214829335,True
13,401762864,Northern Illinois,offense,yardsPerPlay,5.779411764705882,4.945545519703946,0.8338662450019365,True
13,401762864,Northern Illinois,defense,yardsPerPlay,4.6909090909090905,4.502345277647747,-0.18856381326134386,True
14,401762869,Eastern Michigan,offense,successRate,0.4444444444444444,0.4373919022396236,0.007052542204820822,True
14,401762869,Eastern Michigan,defense,successRate,0.4576271186440678,0.40115945627858984,-0.056467662365477955,True
14,401762869,Eastern Michigan,offense,rushSuccessRate,0.4583333333333333,0.45065228520914374,0.007681048124189571,True
14,401762869,Eastern Michigan,defense,rushSuccessRate,0.42857142857142855,0.4426883807963532,0.01411695222492465,True
14,401762869,Eastern Michigan,offense,passSuccessRate,0.4,0.39768312692283186,0.002316873077168158,True
14,401762869,Eastern Michigan,defense,passSuccessRate,0.47368421052631576,0.37334639010520176,-0.100337820421114,True
14,401762869,Eastern Michigan,offense,explosivePlayRate,0.12698412698412698,0.11915941405254332,0.007824712931583655,True
14,401762869,Eastern Michigan,defense,explosivePlayRate,0.2033898305084746,0.11179079685338414,-0.09159903365509045,True
14,401762869,Eastern Michigan,offense,yardsPerPlay,5.841269841269841,5.806904227678592,0.03436561359124912,True
14,401762869,Eastern Michigan,defense,yardsPerPlay,7.770491803278689,5.207509802882766,-2.5629820003959223,True
15,401777329,Miami (OH),offense,successRate,0.3181818181818182,0.42160269721463245,-0.10342087903281427,True
15,401777329,Miami (OH),defense,successRate,0.27692307692307694,0.37056542961362055,0.0936423526905436,True
15,401777329,Miami (OH),offense,rushSuccessRate,0.2692307692307692,0.44469413931345125,-0.17546337008268204,True
15,401777329,Miami (OH),defense,rushSuccessRate,0.2692307692307692,0.40539937335294046,0.13616860412217124,True
15,401777329,Miami (OH),offense,passSuccessRate,0.5,0.38834787986576624,0.11165212013423376,True
15,401777329,Miami (OH),defense,passSuccessRate,0.28205128205128205,0.3536496203419102,0.07159833829062817,True
15,401777329,Miami (OH),offense,explosivePlayRate,0.12121212121212122,0.0924203702335818,0.02879175097853942,True
15,401777329,Miami (OH),defense,explosivePlayRate,0.06153846153846154,0.10869469890976512,0.047156237371303575,True
15,401777329,Miami (OH),offense,yardsPerPlay,5.91044776119403,4.828901525617712,1.081546235576318,True
15,401777329,Miami (OH),defense,yardsPerPlay,4.132352941176471,5.155753864912756,1.0234009237362853,True
1,401778306,Kennesaw State,offense,successRate,0.4745762711864407,0.4249539116587591,0.04962235952768157,True
1,401778306,Kennesaw State,defense,successRate,0.421875,0.39915534047067186,-0.02271965952932814,True
1,401778306,Kennesaw State,offense,rushSuccessRate,0.4634146341463415,0.4415520741120237,0.0218625600343178,True
1,401778306,Kennesaw State,defense,rushSuccessRate,0.5862068965517241,0.40465450293522365,-0.18155239361650044,True
1,401778306,Kennesaw State,offense,passSuccessRate,0.5,0.3958826145393767,0.10411738546062332,True
1,401778306,Kennesaw State,defense,passSuccessRate,0.2857142857142857,0.39928464846403194,0.11357036274974625,True
1,401778306,Kennesaw State,offense,explosivePlayRate,0.13559322033898305,0.11418529893472418,0.021407921404258873,True
1,401778306,Kennesaw State,defense,explosivePlayRate,0.125,0.127963418615968,0.0029634186159679943,True
1,401778306,Kennesaw State,offense,yardsPerPlay,6.85,5.282081206779828,1.567918793220172,True
1,401778306,Kennesaw State,defense,yardsPerPlay,5.9393939393939394,5.6178796544989265,-0.321514284895013,True
